ability_id,version_identifier,flavor_text
139,black-2-white-2,May create another Berry after one is used.
139,black-white,May create another Berry after one is used.
139,lets-go-pikachu-lets-go-eevee,May create another Berry after one is used.
139,omega-ruby-alpha-sapphire,May create another Berry after one is used.
139,scarlet-violet,May create another Berry after one is used.
139,sun-moon,May create another Berry after one is used.
139,sword-shield,May create another Berry after one is used.
139,ultra-sun-ultra-moon,May create another Berry after one is used.
139,x-y,May create another Berry after one is used.
140,black-2-white-2,Anticipates an ally’s attack and dodges it.
140,black-white,Anticipates an ally’s attack and dodges it.
140,lets-go-pikachu-lets-go-eevee,Anticipates an ally’s attack and dodges it.
140,omega-ruby-alpha-sapphire,Anticipates an ally’s attack and dodges it.
140,scarlet-violet,The Pokémon anticipates and dodges the attacks of its allies.
140,sun-moon,Anticipates an ally’s attack and dodges it.
140,sword-shield,Anticipates an ally’s attack and dodges it.
140,ultra-sun-ultra-moon,Anticipates an ally’s attack and dodges it.
140,x-y,Anticipates an ally’s attack and dodges it.
141,black-2-white-2,Raises one stat and lowers another.
141,black-white,Raises one stat and lowers another.
141,lets-go-pikachu-lets-go-eevee,Raises one stat sharply and lowers another every turn.
141,omega-ruby-alpha-sapphire,Raises one stat and lowers another.
141,scarlet-violet,"Every turn, one of the Pokémon's stats will be boosted sharply but another stat will be lowered."
141,sun-moon,Raises one stat sharply and lowers another every turn.
141,sword-shield,Raises one stat sharply and lowers another every turn.
141,ultra-sun-ultra-moon,Raises one stat sharply and lowers another every turn.
141,x-y,Raises one stat and lowers another.
142,black-2-white-2,Protects the Pokémon from damage from weather.
142,black-white,Protects the Pokémon from damage from weather.
142,lets-go-pikachu-lets-go-eevee,"Protects the Pokémon from things like sand, hail, and powder."
142,omega-ruby-alpha-sapphire,"Protects the Pokémon from things like sand, hail, and powder."
142,scarlet-violet,The Pokémon takes no damage from sandstorms. It is also protected from the effects of powders and spores.
142,sun-moon,"Protects the Pokémon from things like sand, hail, and powder."
142,sword-shield,"Protects the Pokémon from things like sand, hail, and powder."
142,ultra-sun-ultra-moon,"Protects the Pokémon from things like sand, hail, and powder."
142,x-y,"Protects the Pokémon from things like sand, hail, and powder."
143,black-2-white-2,May poison targets when a Pokémon makes contact.
143,black-white,May poison targets when a Pokémon makes contact.
143,lets-go-pikachu-lets-go-eevee,May poison a target when the Pokémon makes contact.
143,omega-ruby-alpha-sapphire,May poison a target when the Pokémon makes contact.
143,scarlet-violet,May poison a target when the Pokémon makes contact.
143,sun-moon,May poison a target when the Pokémon makes contact.
143,sword-shield,May poison a target when the Pokémon makes contact.
143,ultra-sun-ultra-moon,May poison a target when the Pokémon makes contact.
143,x-y,May poison a target when the Pokémon makes contact.
144,black-2-white-2,Restores a little HP when withdrawn from battle.
144,black-white,Restores a little HP when withdrawn from battle.
144,lets-go-pikachu-lets-go-eevee,Restores a little HP when withdrawn from battle.
144,omega-ruby-alpha-sapphire,Restores a little HP when withdrawn from battle.
144,scarlet-violet,The Pokémon has a little of its HP restored when withdrawn from battle.
144,sun-moon,Restores a little HP when withdrawn from battle.
144,sword-shield,Restores a little HP when withdrawn from battle.
144,ultra-sun-ultra-moon,Restores a little HP when withdrawn from battle.
144,x-y,Restores a little HP when withdrawn from battle.
145,black-2-white-2,Protects the Pokémon from Defense-lowering attacks.
145,black-white,Protects the Pokémon from Defense-lowering attacks.
145,lets-go-pikachu-lets-go-eevee,Protects the Pokémon from Defense-lowering effects.
145,omega-ruby-alpha-sapphire,Protects the Pokémon from Defense-lowering attacks.
145,scarlet-violet,Prevents the Pokémon from having its Defense stat lowered.
145,sun-moon,Protects the Pokémon from Defense-lowering effects.
145,sword-shield,Protects the Pokémon from Defense-lowering effects.
145,ultra-sun-ultra-moon,Protects the Pokémon from Defense-lowering effects.
145,x-y,Protects the Pokémon from Defense-lowering attacks.
146,black-2-white-2,Boosts the Pokémon’s Speed in a sandstorm.
146,black-white,Boosts the Pokémon’s Speed in a sandstorm.
146,lets-go-pikachu-lets-go-eevee,Boosts the Pokémon’s Speed stat in a sandstorm.
146,omega-ruby-alpha-sapphire,Boosts the Pokémon’s Speed stat in a sandstorm.
146,scarlet-violet,Boosts the Pokémon's Speed stat in a sandstorm.
146,sun-moon,Boosts the Pokémon’s Speed stat in a sandstorm.
146,sword-shield,Boosts the Pokémon’s Speed stat in a sandstorm.
146,ultra-sun-ultra-moon,Boosts the Pokémon’s Speed stat in a sandstorm.
146,x-y,Boosts the Pokémon’s Speed stat in a sandstorm.
147,black-2-white-2,Makes status-changing moves more likely to miss.
147,black-white,Makes status-changing moves more likely to miss.
147,lets-go-pikachu-lets-go-eevee,Makes status moves more likely to miss.
147,omega-ruby-alpha-sapphire,Makes status moves more likely to miss.
147,scarlet-violet,Makes status moves more likely to miss the Pokémon.
147,sun-moon,Makes status moves more likely to miss.
147,sword-shield,Makes status moves more likely to miss.
147,ultra-sun-ultra-moon,Makes status moves more likely to miss.
147,x-y,Makes status moves more likely to miss.
148,black-2-white-2,Boosts move power when the Pokémon moves last.
148,black-white,Boosts move power when the Pokémon moves last.
148,lets-go-pikachu-lets-go-eevee,Boosts move power when the Pokémon moves last.
148,omega-ruby-alpha-sapphire,Boosts move power when the Pokémon moves after the target.
148,scarlet-violet,Boosts the power of the Pokémon's move if it is the last to act that turn.
148,sun-moon,Boosts move power when the Pokémon moves last.
148,sword-shield,Boosts move power when the Pokémon moves last.
148,ultra-sun-ultra-moon,Boosts move power when the Pokémon moves last.
148,x-y,Boosts move power when the Pokémon moves after the target.
149,black-2-white-2,Comes out disguised as the Pokémon in back.
149,black-white,Comes out disguised as the Pokémon in back.
149,lets-go-pikachu-lets-go-eevee,Comes out disguised as the Pokémon in the party’s last spot.
149,omega-ruby-alpha-sapphire,Comes out disguised as the Pokémon in the party’s last spot.
149,scarlet-violet,The Pokémon fools opponents by entering battle disguised as the last Pokémon in its Trainer's party.
149,sun-moon,Comes out disguised as the Pokémon in the party’s last spot.
149,sword-shield,Comes out disguised as the Pokémon in the party’s last spot.
149,ultra-sun-ultra-moon,Comes out disguised as the Pokémon in the party’s last spot.
149,x-y,Comes out disguised as the Pokémon in the party’s last spot.
150,black-2-white-2,It transforms itself into the Pokémon it is facing.
150,black-white,It transforms itself into the Pokémon it is facing.
150,lets-go-pikachu-lets-go-eevee,The Pokémon transforms itself into the Pokémon it’s facing.
150,omega-ruby-alpha-sapphire,The Pokémon transforms itself into the Pokémon it’s facing.
150,scarlet-violet,The Pokémon transforms itself into the Pokémon it's facing.
150,sun-moon,The Pokémon transforms itself into the Pokémon it’s facing.
150,sword-shield,The Pokémon transforms itself into the Pokémon it’s facing.
150,ultra-sun-ultra-moon,The Pokémon transforms itself into the Pokémon it’s facing.
150,x-y,The Pokémon transforms itself into the Pokémon it’s facing.
151,black-2-white-2,Passes through the foe’s barrier and strikes.
151,black-white,Passes through the foe’s barrier and strikes.
151,lets-go-pikachu-lets-go-eevee,"Passes through the opposing Pokémon’s barrier, substitute, and the like and strikes."
151,omega-ruby-alpha-sapphire,Passes through the opposing Pokémon’s barrier and strikes.
151,scarlet-violet,"The Pokémon's moves are unaffected by the target's barriers, substitutes, and the like."
151,sun-moon,"Passes through the opposing Pokémon’s barrier, substitute, and the like and strikes."
151,sword-shield,"Passes through the opposing Pokémon’s barrier, substitute, and the like and strikes."
151,ultra-sun-ultra-moon,"Passes through the opposing Pokémon’s barrier, substitute, and the like and strikes."
151,x-y,Passes through the opposing Pokémon’s barrier and strikes.
152,black-2-white-2,Contact with this Pokémon spreads this Ability.
152,black-white,Contact with this Pokémon spreads this Ability.
152,lets-go-pikachu-lets-go-eevee,Contact with the Pokémon changes the attacker’s Ability to Mummy.
152,omega-ruby-alpha-sapphire,Contact with the Pokémon spreads this Ability.
152,sun-moon,Contact with the Pokémon changes the attacker’s Ability to Mummy.
152,sword-shield,Contact with the Pokémon changes the attacker’s Ability to Mummy.
152,ultra-sun-ultra-moon,Contact with the Pokémon changes the attacker’s Ability to Mummy.
152,x-y,Contact with the Pokémon spreads this Ability.
153,black-2-white-2,Boosts Attack after knocking out any Pokémon.
153,black-white,Boosts Attack after knocking out any Pokémon.
153,lets-go-pikachu-lets-go-eevee,"The Pokémon shows moxie, and that boosts the Attack stat after knocking out any Pokémon."
153,omega-ruby-alpha-sapphire,Boosts the Attack stat after knocking out any Pokémon.
153,scarlet-violet,"When the Pokémon knocks out a target, it shows moxie, which boosts its Attack stat."
153,sun-moon,"The Pokémon shows moxie, and that boosts the Attack stat after knocking out any Pokémon."
153,sword-shield,"The Pokémon shows moxie, and that boosts the Attack stat after knocking out any Pokémon."
153,ultra-sun-ultra-moon,"The Pokémon shows moxie, and that boosts the Attack stat after knocking out any Pokémon."
153,x-y,Boosts the Attack stat after knocking out any Pokémon.
154,black-2-white-2,Raises Attack when hit by a Dark-type move.
154,black-white,Raises Attack when hit by a Dark-type move.
154,lets-go-pikachu-lets-go-eevee,"Being hit by a Dark-type move boosts the Attack stat of the Pokémon, for justice."
154,omega-ruby-alpha-sapphire,Boosts the Attack stat when it’s hit by a Dark-type move.
154,scarlet-violet,"When the Pokémon is hit by a Dark-type attack, its Attack stat is boosted by its sense of justice."
154,sun-moon,"Being hit by a Dark-type move boosts the Attack stat of the Pokémon, for justice."
154,sword-shield,"Being hit by a Dark-type move boosts the Attack stat of the Pokémon, for justice."
154,ultra-sun-ultra-moon,"Being hit by a Dark-type move boosts the Attack stat of the Pokémon, for justice."
154,x-y,Boosts the Attack stat when it’s hit by a Dark-type move.
155,black-2-white-2,Some move types scare it and boost its Speed.
155,black-white,Some move types scare it and boost its Speed.
155,lets-go-pikachu-lets-go-eevee,"Dark-, Ghost-, and Bug-type moves scare the Pokémon and boost its Speed stat."
155,omega-ruby-alpha-sapphire,Some move types scare it and boost its Speed stat.
155,scarlet-violet,"The Pokémon gets scared when hit by a Dark-, Ghost-, or Bug-type attack or if intimidated, which boosts its Speed stat."
155,sun-moon,"Dark-, Ghost-, and Bug-type moves scare the Pokémon and boost its Speed stat."
155,sword-shield,"Dark-, Ghost-, and Bug-type moves scare the Pokémon and boost its Speed stat."
155,ultra-sun-ultra-moon,"Dark-, Ghost-, and Bug-type moves scare the Pokémon and boost its Speed stat."
155,x-y,Some move types scare it and boost its Speed stat.
156,black-2-white-2,Reflects status- changing moves.
156,black-white,Reflects status- changing moves.
156,lets-go-pikachu-lets-go-eevee,Reflects status moves instead of getting hit by them.
156,omega-ruby-alpha-sapphire,Reflects status moves.
156,scarlet-violet,The Pokémon reflects status moves instead of getting hit by them.
156,sun-moon,"Reflects status moves, instead of getting hit by them."
156,sword-shield,Reflects status moves instead of getting hit by them.
156,ultra-sun-ultra-moon,"Reflects status moves, instead of getting hit by them."
156,x-y,Reflects status moves.
157,black-2-white-2,Boosts Attack when hit by a Grass-type move.
157,black-white,Boosts Attack when hit by a Grass-type move.
157,lets-go-pikachu-lets-go-eevee,Boosts the Attack stat if hit by a Grass-type move instead of taking damage.
157,omega-ruby-alpha-sapphire,Boosts the Attack stat when hit by a Grass-type move.
157,scarlet-violet,"The Pokémon takes no damage when hit by Grass-type moves. Instead, its Attack stat is boosted."
157,sun-moon,"Boosts the Attack stat if hit by a Grass-type move, instead of taking damage."
157,sword-shield,Boosts the Attack stat if hit by a Grass-type move instead of taking damage.
